"","player_api_id","overall_rate","gk_rate","player_name","appear","league"
"578",23288,76,118,"Dave Kitson",20,1
"579",23291,79,152,"Kevin Doyle",84,1
"580",23293,76,120,"Shane Long",114,1
"581",23299,71,94,"Brett Ormerod",6,1
"582",23304,68,150,"Djamel Belmadi",11,1
"583",23305,76,122,"Nathan Dyer",96,1
"584",23307,71,360,"Steve Simonsen",13,2
"585",23310,75,112,"Michael Duberry",49,1
"586",23311,72,110,"Clint Hill",65,1
"587",23314,70,112,"Mamady Sidibe",36,1
"588",23317,74,111,"David Templeton",57,1
"589",23333,74,159,"Seyi Olofinjana",25,1
"590",23334,73,127,"Jody Craddock",48,1
"591",23335,73,151,"Jackie McNamara",42,1
"592",23349,74,125,"Clarke Carlisle",27,1
"593",23352,76,97,"Marlon King",28,1
"594",23354,85,172,"Ashley Young",190,1
"595",23355,74,131,"Hameur Bouazza",3,1
"596",23358,73,119,"Adrian Mariappa",63,1
"597",23369,74,122,"Andy Wilkinson",103,1
"598",23370,75,105,"Martin Paterson",17,1
"599",23371,65,132,"Carl Dickinson",3,1
"600",23377,70,130,"Garry Monk",24,1
"601",23412,61,95,"Lewis Guy",17,1
"602",23415,68,98,"Paul Heffernan",69,1
"603",23425,68,161,"Greg Halford",12,1
"604",23426,68,131,"Wayne Brown",1,1
"605",23431,73,117,"Chris Iwelumo",2,1
"606",23435,70,153,"George Elokobi",43,1
"607",23438,68,132,"Richard Garcia",27,1
"608",23445,67,335,"Steve Banks",6,1
"609",23446,66,131,"Jack Ross",66,1
"610",23453,68,335,"Paul Rachubka",1,1
"611",23463,67,128,"Pawel Abbott",9,1
"612",23464,74,118,"Gary Taylor-Fletcher",29,1
"613",23499,67,163,"Aaron Wilbraham",3,1
"614",23507,65,118,"Michael Nelson",68,1
"615",23512,73,106,"Jon Daly",120,1
"616",23528,70,142,"Andrew Crofts",13,1
"617",23538,77,137,"Matt Jarvis",164,1
"618",23563,71,108,"Caleb Folan",9,1
"619",23571,78,104,"Wes Morgan",75,1
"620",23574,75,152,"Kris Commons",120,1
"621",23575,64,120,"Scott Dobie",1,1
"622",23579,71,139,"James Perch",41,1
"623",23587,75,133,"Felix Bastians",96,2
"624",23593,67,145,"Bradley Orr",12,1
"625",23605,66,129,"Dean Windass",1,1
"626",23628,78,46,"Pierre Wome",29,1
"627",23629,73,151,"Andrew Surman",66,1
"628",23660,66,99,"Jim Goodwin",149,1
"629",23675,78,140,"Marcio Mossoro",87,1
"630",23678,83,142,"Alex Song",174,2
"631",23686,81,403,"Manuel Almunia",69,1
"632",23688,82,149,"Mathieu Flamini",110,2
"633",23692,63,120,"Calvin Zola Makongo",11,1
"634",23697,61,98,"Carl Tremarco",57,1
"635",23720,64,103,"William Haining",17,1
"636",23724,73,116,"Chris Killen",2,1
"637",23727,68,107,"Marc Tierney",18,1
"638",23728,72,114,"Chris Porter",21,1
"639",23729,60,111,"Chris Swailes",22,1
"640",23732,70,129,"Matthew Connolly",8,1
"641",23736,68,139,"Keith Southern",11,1
"642",23740,69,108,"Scott Vernon",106,1
"643",23755,63,50,"Joe Cardle",35,1
"644",23760,83,163,"David Bentley",41,1
"645",23765,70,109,"Patrick Cregg",76,1
"646",23772,67,333,"Graham Stack",56,1
"647",23779,75,112,"Quincy Owusu-Abeyie",23,3
"648",23780,78,129,"Aaron Hughes",162,1
"649",23781,74,126,"Eric Djemba-Djemba",2,1
"650",23782,84,165,"Gareth Barry",258,1
"651",23783,83,129,"Gary Cahill",233,1
"652",23784,76,148,"Gavin McCann",35,1
"653",23785,71,119,"Jlloyd Samuel",50,1
"654",23787,76,134,"Liam Ridgewell",140,1
"655",23788,75,122,"Luke Moore",12,1
"656",23792,80,161,"Steven Davis",253,2
"657",23793,75,381,"Stuart Taylor",4,1
"658",23794,78,386,"Thomas Sorensen",98,1
"659",23806,74,150,"Peter Whittingham",30,1
"660",23813,74,379,"Maik Taylor",2,1
"661",23818,82,120,"Matthew Upson",116,1
"662",23819,78,137,"Mikael Forssell",23,1
"663",23823,71,142,"Daniel Fox",45,2
"664",23837,78,139,"Scott Dann",160,1
"665",23839,74,120,"Sone Aluko",112,2
"666",23849,68,140,"Mark Gower",14,1
"667",23853,78,156,"Walter Pandiani",61,1
"668",23864,66,125,"Cleveland Taylor",11,1
"669",23866,72,141,"Andrew Keogh",8,1
"670",23869,67,131,"Jerel Ifil",38,1
"671",23881,69,118,"Alan Tate",8,2
"672",23882,77,147,"Leon Britton",114,1
"673",23889,75,154,"Aaron Mokoena",30,1
"674",23891,64,134,"Owain Tudor Jones",47,1
"675",23913,77,163,"Tugay Kerimoglou",15,1
"676",23916,85,162,"Morten Gamst Pedersen",119,1
"677",23918,73,375,"Peter Enckelman",54,1
"678",23921,79,140,"Ryan Nelsen",110,1
"679",23922,77,159,"Steven Reid",67,1
"680",23927,82,144,"El Hadji Diouf",72,2
"681",23930,70,116,"Jaroslaw Fojut",117,2
"682",23931,71,140,"Joey O'Brien",56,1
"683",23932,81,415,"Jussi Jaaskelainen",185,1
"684",23933,80,144,"Kevin Nolan",148,1
"685",23934,79,124,"Kevin Davies",133,1
"686",23936,74,114,"Ricardo Vaz Te",31,2
"687",23937,75,148,"Ricardo Gardner",34,1
"688",23939,79,130,"Tal Ben Haim",44,1
"689",23946,71,99,"Bryan Hughes",1,1
"690",23947,75,121,"Goncalo Brandao",106,2
"691",23949,85,126,"Darren Bent",135,1
"692",23950,74,368,"Dean Kiely",3,1
"693",23951,72,135,"Dennis Rommedahl",26,1
"694",23953,74,85,"Hermann Hreidarsson",36,1
"695",23954,75,137,"Jerome Thomas",65,1
"696",23979,69,346,"Robert Elliot",35,1
"697",23983,76,161,"Geremi",11,1
"698",23984,81,395,"Carlo Cudicini",20,1
"699",23986,69,135,"Filipe Oliveira",19,1
"700",23987,65,132,"Joe Keenan",9,1
"701",23988,82,149,"Lassana Diarra",110,3
"702",23991,76,119,"Scott Sinclair",66,1
"703",23997,69,136,"Bjarni Vidarsson",22,1
"704",23998,75,130,"David Weir",111,1
"705",23999,72,139,"Gary Naysmith",7,1
"706",24000,71,347,"Iain Turner",4,1
"707",24001,80,133,"James Beattie",37,2
"708",24002,78,147,"James McFadden",79,2
"709",24003,75,111,"James Vaughan",2,1
"710",24004,81,137,"Joseph Yobo",48,1
"711",24005,77,148,"Lee Carsley",3,1
"712",24006,78,137,"Leon Osman",183,1
"713",24011,83,173,"Mikel Arteta",163,1
"714",24013,80,149,"Per Kroeldrup",86,2
"715",24020,80,138,"Simon Davies",73,1
"716",24022,63,87,"Terry Dunfield",4,1
"717",24023,75,123,"Tony Hibbert",89,1
"718",24024,69,138,"Alan O'Brien",14,1
"719",24037,77,127,"Collins John",7,1
"720",24040,64,144,"Simon King",4,1
"721",24064,75,379,"Kieren Westwood",18,1
"722",24077,63,125,"David Buchanan",27,1
"723",24099,78,144,"Hurtado Perez Moises",76,1
"724",24101,76,89,"Heidar Helguson",13,1
"725",24104,82,404,"Jaroslav Drobny",137,1
"726",24105,71,87,"Liam Rosenior",27,1
"727",24111,68,58,"Tomasz Radzinski",24,1
"728",24114,64,119,"Robert Milsom",43,1
"729",24116,77,140,"Boudewijn Zenden",22,2
"730",24118,62,48,"Sean Clohessy",24,1
"731",24122,69,143,"Alexandre Bonnet",6,1
"732",24123,78,139,"Jonathan De Guzman",130,4
"733",24130,82,163,"John Arne Riise",177,2
"734",24131,76,117,"Jose Miguel Josemi",47,1
"735",24132,81,148,"Mohamed Lamine Sissoko",78,3
"736",24133,70,143,"Salif Diao",34,1
"737",24134,83,143,"Sami Hyypiae",64,2
"738",24136,79,142,"Stephen Warnock",121,1
"739",24137,80,146,"Steve Finnan",23,2
"740",24138,73,140,"Daniel Halfar",29,1
"741",24147,80,398,"Ben Foster",183,1
"742",24148,83,159,"Darren Fletcher",153,1
"743",24149,60,52,"Floribert Ngalula",15,1
"744",24150,80,173,"John O'Shea",206,1
"745",24154,86,155,"Ryan Giggs",86,1
"746",24155,75,376,"Tom Heaton",38,1
"747",24156,77,149,"Darron Gibson",52,1
"748",24157,74,109,"Fraizer Campbell",80,1
"749",24159,82,146,"Adam Johnson",146,1
"750",24160,84,134,"Aiyegbeni Yakubu",59,1
"751",24161,70,133,"Andrew Taylor",38,1
"752",24162,71,122,"Anthony McMahon",13,1
"753",24163,75,77,"Chris Riggott",17,1
"754",24166,77,143,"David Wheater",60,1
"755",24167,77,131,"Emanuel Pogatetz",113,2
"756",24168,81,132,"Salva Ballesta",5,1
"757",24169,79,165,"Fabio Rochemback",8,1
"758",24171,75,130,"James Morrison",180,1
"759",24183,65,110,"Matthew Bates",15,1
"760",24190,72,121,"Stuart Parnaby",11,1
"761",24205,81,154,"Joey Barton",118,2
"762",24208,83,143,"Micah Richards",130,2
"763",24209,78,128,"Nedum Onuoha",109,1
"764",24210,72,367,"Nicky Weaver",19,1
"765",24211,80,138,"Richard Dunne",150,1
"766",24212,72,136,"Stephen Jordan",23,1
"767",24213,81,154,"Stephen Ireland",109,1
"768",24216,81,146,"Sylvain Distin",217,1
"769",24217,81,154,"Emre Belozoglu",4,1
"770",24223,83,150,"Scott Parker",158,1
"771",24224,84,418,"Shay Given",112,1
"772",24225,78,117,"Shola Ameobi",61,1
"773",24226,77,139,"Stephen Carr",73,1
"774",24227,76,382,"Steve Harper",60,1
"775",24228,79,130,"Steven Taylor",100,1
"776",24229,79,391,"Tim Krul",156,1
"777",24230,76,146,"Titus Bramble",112,1
"778",24234,67,148,"David Edgar",9,1
"779",24235,83,110,"Leonardo Bonucci",225,1
"780",24255,61,119,"Matthew Lockwood",21,1
"781",24260,62,141,"Craig Easton",3,1
"782",24275,63,103,"Simon Ramsden",66,1
"783",24336,76,124,"Andrew O'Brien",37,1
"784",24341,74,365,"Jan Mucha",43,2
"785",24364,63,135,"Allan Russell",14,1
"786",24368,70,345,"Jamie Ashdown",5,1
"787",24372,80,147,"Matthew Taylor",121,1
"788",24373,69,107,"Richard Hughes",26,1
"789",24374,71,138,"Valery Mezague",5,1
"790",24381,71,126,"Marc Pugh",15,1
"791",24383,79,138,"Diego Castro",195,1
"792",24385,77,142,"Abel Aguilar",134,3
"793",24391,76,167,"Michele Fini",44,1
"794",24393,76,142,"Gary O'Neil",71,1
"795",24399,73,369,"Ben Alnwick",1,1
"796",24403,77,139,"Michele Canini",154,1
"797",24405,78,150,"Daniele Conti",196,1
"798",24408,74,138,"Danny Collins",83,1
"799",24409,79,155,"Antonio Langella",11,1
"800",24410,73,134,"Daryl Murphy",17,2
"801",24411,75,140,"Dean Whitehead",130,1
"802",24412,73,133,"Diego Luis Breijo Lopez",48,1
"803",24414,74,152,"Francesco Pisano",144,1
"804",24415,83,123,"David Suazo",13,2
"805",24422,73,129,"Paulo Cesar",56,1
"806",24423,64,119,"Damian Tixier",39,2
"807",24435,73,141,"Liam Lawrence",32,1
"808",24436,76,153,"Siqueira De Olivera Luciano",96,1
"809",24439,66,150,"Martin Woods",49,1
"810",24440,68,132,"Marco Malago",13,1
"811",24443,75,129,"Andrea Mantovani",137,1
"812",24446,73,120,"Nyron Nosworthy",23,1
"813",24448,79,139,"Sergio Pellissier",180,1
"814",24449,70,122,"Stephen Elliott",39,1
"815",24450,74,134,"Victor Obinna",40,3
"816",24452,75,130,"Steven Caldwell",20,1
"817",24453,80,145,"Franco Semioli",44,1
"818",24454,71,352,"Lorenzo Squizzi",9,1
"819",24455,78,139,"Stuart Holden",27,1
"820",24456,78,132,"Simone Tiribocchi",67,1
"821",24457,77,158,"Andrea Zanchetta",20,1
"822",24459,79,152,"Sergio Bernardo Almiron",112,1
"823",24464,70,157,"Antonio Busce",26,1
"824",24469,72,114,"Alex Baptiste",19,1
"825",24475,67,147,"Giles Coke",25,1
"826",24484,77,145,"Stefano Lucchini",160,1
"827",24491,74,144,"Nicola Pozzi",27,1
"828",24492,74,137,"Francesco Pratali",24,1
"829",24493,79,138,"Andrea Raggi",164,2
"830",24494,80,414,"Cesar Sanchez",64,1
"831",24499,84,141,"Valeri Bojinov",33,3
"832",24500,73,142,"Davide Brivio",96,1
"833",24501,71,144,"Guilherme Do Prado",8,1
"834",24502,78,161,"Marco Donadel",77,1
"835",24503,87,437,"Sebastian Frey",156,1
"836",24504,84,145,"Alessandro Gamberini",179,1
"837",24506,84,118,"Martin Joergensen",7,1
"838",24507,85,152,"Riccardo Montolivo",218,1
"839",24509,78,119,"Anthony Gardner",30,1
"840",24516,77,104,"Emil Hallfredsson",85,1
"841",24527,77,378,"Marton Fulop",42,1
"842",24528,74,144,"Michael Brown",42,1
"843",24531,82,139,"Michael Dawson",150,1
"844",24536,77,162,"Manuel Pasqual",183,1
"845",24546,76,146,"Michele Pazienza",114,1
"846",24549,84,131,"Giampaolo Pazzini",157,1
"847",24575,66,46,"Andy Kirk",23,1
"848",24579,73,368,"Mark Bunn",37,1
"849",24583,73,149,"Bradley Johnson",91,1
"850",24590,74,126,"Ricardo",166,1
"851",24591,83,419,"Ricardo",86,1
"852",24612,80,150,"Fernando",43,1
"853",24618,62,88,"Izzy Iriekpen",2,1
"854",24621,68,139,"Geir Ludvig Fevang",7,1
"855",24622,80,148,"Federico Balzaretti",162,1
"856",24624,77,137,"Marcelo Zalayeta",40,1
"857",24625,71,108,"Tommy Elphick",11,1
"858",24630,75,126,"Noe Pamarot",41,2
"859",24632,75,107,"Paul Stalteri",18,1
"860",24634,72,350,"Radek Cerny",5,1
"861",24635,86,125,"Robbie Keane",72,2
"862",24653,79,157,"Sean Davis",34,1
"863",24655,78,147,"Teemu Tainio",24,2
"864",24656,81,164,"Tom Huddlestone",136,1
"865",24658,78,137,"Curtis Davies",96,1
"866",24661,75,132,"Diomansy Kamara",23,2
"867",24663,78,136,"Jason Koumas",11,1
"868",24664,73,135,"Jonathan Greening",54,1
"869",24676,68,135,"David Edwards",52,1
"870",24693,71,114,"Simeon Jackson",21,2
"871",24694,72,359,"Matthew Gilks,18",18,1
"872",24698,76,115,"Grant Holt",55,1
"873",24701,65,98,"Rory McArdle",47,1
"874",24705,65,126,"Dean Holden",16,1
"875",24728,74,130,"Paul Robinson",109,1
"876",24737,77,147,"Zoltan Gera",71,1
"877",24740,81,134,"Anton Ferdinand",117,1
"878",24741,80,124,"Bobby Zamora",131,1
"879",24742,73,126,"Christian Dailly",7,1
"880",24744,78,109,"Daniel Gabbidon",69,1
"881",24747,75,145,"Hayden Mullins",35,1
"882",24751,78,126,"James Collins",196,1
"883",24753,77,98,"Jeremie Aliadiere",97,2
"884",24754,74,120,"Jobi McAnuff",38,1
"885",24772,79,91,"Marlon Harewood",7,1
"886",24773,80,138,"Matthew Etherington",139,1
"887",24780,81,153,"Nigel Reo-Coker",86,1
"888",24781,76,143,"Paul Konchesky",105,1
"889",24788,76,374,"Brian Jensen",38,1
"890",24789,75,137,"Lazaros Christodoulopoulos",42,1
"891",24791,77,147,"Cristian Molinaro",165,2
"892",24792,76,136,"Daniele Portanova",177,1
"893",24793,78,139,"Daniele Gastaldello",194,1
"894",24800,82,150,"Yossi Benayoun",55,1
"895",24807,69,136,"Paulo Sousa",9,1
"896",24813,72,141,"Jamie Smith",9,1
"897",24839,71,130,"Gary Teale",53,1
"898",24841,80,118,"Henri Camara",3,1
"899",24843,80,145,"Jimmy Bullard",31,1
"900",24845,73,141,"Lee McCulloch",80,1
"901",24846,83,148,"Leighton Baines",251,1
"902",24848,72,105,"Massimo Marazzina",8,1
"903",24852,80,136,"Luis Garcia",134,1
"904",24854,74,150,"Simone Vergassola",120,1
"905",24886,74,366,"Michael Pollitt",5,1
"906",24890,74,155,"Ryan Taylor",56,1
"907",24899,75,149,"Mike Williamson",127,1
"908",24903,73,127,"Russell Martin",119,1
"909",24915,70,59,"Ikechi Anya",17,1
"910",24932,76,108,"Tonel",40,1
"911",24948,81,135,"Ashley Williams",181,1
"912",24952,73,96,"Adam Le Fondre",11,1
"913",24970,80,131,"Cristian Zapata",174,2
"914",24978,84,178,"Barry Ferguson",89,2
"915",24983,66,329,"Gunnar Nielsen",19,1
"916",24984,63,325,"Graeme Smith",38,1
"917",24985,68,349,"Graeme Smith",51,1
"918",25005,77,154,"Paul Scharner",123,2
"919",25015,72,134,"Bjoern Helge Riise",5,1
"920",25018,77,387,"Heinz Mueller",65,1
"921",25070,69,130,"David Fox",23,1
"922",25075,75,135,"Craig Gardner",149,1
"923",25108,71,142,"Paulo Sergio",66,1
"924",25128,62,102,"Stephen O'Donnell",19,1
"925",25131,70,118,"Sean Dillon",203,1
"926",25150,77,159,"Lee Cattermole",181,1
"927",25156,79,387,"Ali Al-Habsi",101,1
"928",25160,65,53,"Hussein Yasser",19,1
"929",25166,63,51,"David Graham",44,1
"930",25199,65,321,"Yves Makaba-Makalamby",28,2
"931",25253,76,154,"Dickson Etuhu",65,1
"932",25255,71,135,"Michal Papadopoulos",72,2
"933",25257,71,112,"Mathieu Beda",55,1
"934",25259,76,149,"Simon Cziommer",41,1
"935",25260,71,136,"Christian Schwegler",12,1
"936",25329,71,354,"Jesper Hansen",40,1
"937",25336,78,142,"Soeren Larsen",1,1
"938",25337,85,131,"Cristiano Lucarelli",29,1
"939",25338,73,123,"Marco Rossi",56,1
"940",25342,80,120,"Benjani Mwaruwari",15,1
"941",25347,77,113,"Oscar Gonzalez",50,1
"942",25364,75,135,"Andreas Goerlitz",14,1
"943",25365,73,133,"Andreas Ottl",72,1
"944",25366,84,119,"Claudio Pizarro",127,1
"945",25374,71,139,"Paulo Jorge",1,1
"946",25382,86,157,"Scott Brown",204,1
"947",25393,69,122,"Emile Lokonda Mpenza",27,1
"948",25411,68,133,"Steven Thompson",121,2
"949",25415,71,144,"David Jones",84,1
"950",25416,70,53,"Jonathan Hayes",172,1
"951",25419,69,133,"Ladji Keita",44,1
"952",25421,77,149,"Jamie O'Hara",63,1
"953",25434,70,141,"Neil McCann,22",22,1
"954",25462,76,138,"Victor Casadesus",137,1
"955",25465,66,124,"Ibrahima Gueye",43,1
"956",25479,66,126,"Francesco Scardina",11,1
"957",25483,75,157,"Christian Schulz",218,1
"958",25496,84,134,"Dimitri Payet",230,2
"959",25499,83,133,"Nicolas Frutos",1,1
"960",25505,64,114,"David Elebert",45,1
"961",25515,83,139,"Mamadou Niang",57,1
"962",25517,79,143,"Papa Bouba Diop",24,1
"963",25518,81,150,"Habib Beye",29,1
"964",25519,75,124,"Boukari Drame",160,2
"965",25521,77,116,"Pape Diakhate",82,2
"966",25522,72,134,"Omar Daf",56,1
"967",25524,85,417,"Frank Rost",98,1
"968",25525,75,139,"Siaka Tiene",137,1
"969",25526,82,134,"Andrea Ranocchia",162,1
"970",25535,66,57,"Ali Boussaboun",25,1
"971",25537,82,142,"Marouane Chamakh",121,2
"972",25538,79,112,"Youssouf Hadji",102,1
"973",25539,70,50,"Badr El Kaddouri",5,1
"974",25540,81,407,"Vincent Enyeama",111,1
"975",25541,79,151,"Taye Taiwo",104,3
"976",25543,81,121,"John Utaka",83,2
"977",25549,79,144,"Christian Obodo",33,2
"978",25550,83,132,"Peter Odemwingie",94,1
"979",25551,75,86,"Bartholomew Ogbeche",59,2
"980",25560,73,142,"Guirane N'Daw",91,2
"981",25563,82,399,"Carlos Kameni",177,1
"982",25565,79,149,"Thimothee Atouba",10,2
"983",25571,79,144,"Achille Emana",32,1
"984",25572,82,147,"Jean Makoun",131,2
"985",25574,78,131,"Pierre Webo",49,1
"986",25575,66,53,"Pierre Boya",22,1
"987",25579,65,136,"David Robertson",56,1
"988",25581,74,150,"Manuel Belleri",7,1
"989",25583,58,117,"Kevin Smith",2,1
"990",25584,77,143,"Cribari",47,1
"991",25587,77,143,"Lorenzo De Silvestri",171,1
"992",25588,73,145,"Fabio Firmani",8,1
"993",25594,81,151,"Stefano Mauri",146,1
"994",25595,78,150,"Gaby Mudingayi",124,1
"995",25597,82,148,"Goran Pandev",129,1
"996",25598,84,127,"Tommaso Rocchi",71,1
"997",25600,63,125,"Rory Fallon",27,1
"998",25604,68,119,"Roberto",2,1
"999",25611,80,153,"Morten Duncan Rasmussen",5,2
"1000",25612,65,121,"Rick Hoogendorp",2,1
"1001",25617,77,49,"Wesley",4,1
"1002",25619,64,139,"Bertin Tomou",16,1
"1003",25625,62,63,"Jamie Mole",13,1
"1004",25628,72,147,"Marco Caligiuri",63,1
"1005",25636,63,132,"Orlando Dos Santos Costa",17,1
"1006",25640,71,128,"Anthony Lurling",136,1
"1007",25642,65,122,"Kaba Diawara",10,1
"1008",25643,78,137,"Georgios Samaras",103,1
"1009",25644,74,85,"Martin Latka",13,1
"1010",25655,72,111,"Hossam Ghaly",3,1
"1011",25657,73,129,"Ismael Bangoura",33,1
"1012",25659,75,129,"Fode Mansare",17,1
"1013",25661,81,116,"Pascal Feindouno",22,2
"1014",25664,78,133,"Dianbobo Balde",31,1
"1015",25666,74,104,"Victor Anichebe",68,1
"1016",25667,76,118,"Martin Olsson",126,1
"1017",25668,73,141,"Rory Delap",119,1
"1018",25674,62,125,"Dougie Imrie",176,1
"1019",25693,69,119,"Nelson Benitez",8,1
"1020",25730,71,118,"Jonathan Jager",24,1
"1021",25735,80,397,"Juan Pablo Carrizo",55,2
"1022",25749,68,61,"Tom Caluwe",21,2
"1023",25751,76,51,"Danijel Milicevic",89,1
"1024",25753,72,120,"Ezequiel Luna",22,1
"1025",25759,86,151,"Gonzalo Higuain",205,2
"1026",25760,64,316,"Massimo Colomba",19,1
"1027",25766,69,135,"Paulinho",91,1
"1028",25770,57,121,"Damir Dzombic",3,1
"1029",25771,66,131,"Reto Zanni",20,1
"1030",25772,79,148,"Zdravko Kuzmanovic",147,3
"1031",25773,85,149,"Ivan Rakitic",206,2
"1032",25779,68,328,"Marcel Herzog",29,1
"1033",25782,62,143,"Cesar Fernando",48,1
"1034",25789,59,106,"Juan Pablo Garat",45,1
"1035",25790,66,143,"Jiri Koubsky",27,1
"1036",25791,72,54,"Mijat Maric",128,1
"1037",25792,61,48,"Philippe Montandon",53,1
"1038",25793,58,138,"Marc Zellweger",27,1
"1039",25794,66,140,"Davide Calla",97,1
"1040",25795,60,122,"Pascal Cerrone",13,1
"1041",25796,69,134,"Juergen Gjasula",5,1
"1042",25797,60,98,"David Marazzi",39,1
"1043",25798,67,135,"Bruno Lazaroni",39,1
"1044",25802,62,132,"Henri Siqueira-Barras",46,1
"1045",25804,62,124,"Selver Hodzic",17,1
"1046",25806,69,142,"Silvan Aegerter",85,1
"1047",25809,69,133,"Nelson Ferreira",174,1
"1048",25811,72,354,"Johnny Leoni",95,2
"1049",25812,71,113,"Marc Schneider",47,1
"1050",25813,69,119,"Florian Stahel",164,1
"1051",25815,75,132,"Steve von Bergen",227,3
"1052",25816,74,146,"Almen Abdi",68,4
"1053",25818,82,149,"Gokhan Inler",200,2
"1054",25819,81,150,"Raffael",191,1
"1055",25823,65,144,"Sergio Bastida",42,1
"1056",25824,69,120,"Alexandre Alphonse",72,2
"1057",25830,72,122,"Jonathan Parr",7,1
"1058",25835,65,44,"Kim Jaggy",75,2
"1059",25836,68,119,"Roland Schwegler",22,1
"1060",25837,73,139,"Antonio Carlos Dos Santos",18,1
"1061",25839,65,137,"Michel Renggli",142,1
"1062",25840,71,131,"Veroljub Salatic",199,1
"1063",25843,67,112,"Scott Lee Sutter",155,1
"1064",25849,61,60,"Mobulu M'Futi",15,1
"1065",25852,67,334,"Jean Francois Bedenik",59,2
"1066",25856,79,137,"Kader Mangane",128,1
"1067",25859,64,88,"Matar Coly",16,1
"1068",25860,71,124,"Raphael Nuzzolo",174,1
"1069",25863,55,135,"Bastien Geiger",45,1
"1070",25879,63,53,"Nicolas Marazzi",48,1
"1071",25905,70,107,"Ricardo Silva",68,1
"1072",25906,74,145,"Ze Manuel",23,1
"1073",25908,69,41,"Cadu",17,1
"1074",25913,74,142,"Helder Rosario",29,1
"1075",25915,62,55,"Igor Rocha",17,1
"1076",25920,83,140,"Bruno Alves",45,1
"1077",25921,85,145,"Pepe",192,1
"1078",25922,74,141,"Marek Cech",32,3
"1079",25923,82,173,"Raul Meireles",97,2
"1080",25924,79,157,"Paulo Assuncao",92,1
"1081",25925,82,152,"Jose Bosingwa",101,1
"1082",25926,79,137,"Alan",157,1
"1083",25927,76,150,"Jorginho",3,1
"1084",25929,72,56,"Bruno Moraes",24,1
"1085",25930,74,151,"Hugo Leal",56,1
"1086",25933,65,136,"Guga",1,1
"1087",25935,79,135,"Derlei",12,1
"1088",25942,64,312,"Rui Sacramento",4,1
"1089",25947,71,358,"Marco Woelfli",174,1
"1090",25948,71,115,"Steve Gohouri",52,2
"1091",25951,68,128,"Mario Raimondi",67,1
"1092",25952,69,137,"Carlos Varela",39,1
